Latitude,Species,Habitat,Depth,TL(cm),d13C,C.N,Lipid.Extraction,ProvCode,ProvDescr,meanLH,sdLH,rangeLH
57.76667,Somniosus pacificus,Shelf,65,136,-22.976,6.622029148,No,BERS,Polar - N. Pacific Epicontinental Province,-23.63904782,1.529449556,8.881174787
57.75,Somniosus pacificus,Shelf,67,82,-23.121,5.462029337,No,BERS,Polar - N. Pacific Epicontinental Province,-23.63904782,1.529449556,8.881174787
57.739,Centroscymnus coelolepis,Slope,1200,116,-17.33,3.81,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.739,Centroscymnus coelolepis,Slope,1200,108,-17.26,3.78,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.739,Centrophorus squamosus,Slope,1200,122,-17.28,3.72,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.739,Centroscymnus coelolepis,Slope,1200,112,-16.86,3.63,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.739,Centrophorus squamosus,Slope,1200,103,-16.731907,3.541353839,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.647,Centroscyllium fabricii,Slope,1500,80,-17.86,4.01,Water Rinse,SARC,Polar - Atlantic Subarctic Province,-22.9112851,0.904943951,5.046260198
57.647,Centroscyllium fabricii,Slope,1500,66,-18.57,3.97,Water Rinse,SARC,Polar - Atlantic Subarctic Province,-22.9112851,0.904943951,5.046260198
57.647,Centroscyllium fabricii,Slope,1500,67,-17.92,3.93,Water Rinse,SARC,Polar - Atlantic Subarctic Province,-22.9112851,0.904943951,5.046260198
57.647,Centroscyllium fabricii,Slope,1500,77,-18.47,3.88,Water Rinse,SARC,Polar - Atlantic Subarctic Province,-22.9112851,0.904943951,5.046260198
57.647,Centroscyllium fabricii,Slope,1500,66,-17.87,3.85,Water Rinse,SARC,Polar - Atlantic Subarctic Province,-22.9112851,0.904943951,5.046260198
57.647,Centroscyllium fabricii,Slope,1500,71,-17.94,3.81,Water Rinse,SARC,Polar - Atlantic Subarctic Province,-22.9112851,0.904943951,5.046260198
57.647,Centroscyllium fabricii,Slope,1500,65,-18.5,3.78,Water Rinse,SARC,Polar - Atlantic Subarctic Province,-22.9112851,0.904943951,5.046260198
57.647,Centroscyllium fabricii,Slope,1500,65,-17.89,3.78,Water Rinse,SARC,Polar - Atlantic Subarctic Province,-22.9112851,0.904943951,5.046260198
57.647,Centroscyllium fabricii,Slope,1500,83,-18.03,3.77,Water Rinse,SARC,Polar - Atlantic Subarctic Province,-22.9112851,0.904943951,5.046260198
57.647,Centroscyllium fabricii,Slope,1500,71,-18.09,3.76,Water Rinse,SARC,Polar - Atlantic Subarctic Province,-22.9112851,0.904943951,5.046260198
57.647,Centroscyllium fabricii,Slope,1500,78,-17.69,3.76,Water Rinse,SARC,Polar - Atlantic Subarctic Province,-22.9112851,0.904943951,5.046260198
57.647,Centroscyllium fabricii,Slope,1500,65,-17.57,3.75,Water Rinse,SARC,Polar - Atlantic Subarctic Province,-22.9112851,0.904943951,5.046260198
57.647,Centroscyllium fabricii,Slope,1500,68,-17.56,3.69,Water Rinse,SARC,Polar - Atlantic Subarctic Province,-22.9112851,0.904943951,5.046260198
57.647,Centroscyllium fabricii,Slope,1500,74,-17.75,3.68,Water Rinse,SARC,Polar - Atlantic Subarctic Province,-22.9112851,0.904943951,5.046260198
57.647,Centroscyllium fabricii,Slope,1500,65,-17.85,3.63,Water Rinse,SARC,Polar - Atlantic Subarctic Province,-22.9112851,0.904943951,5.046260198
57.61667,Somniosus pacificus,Shelf,77,130,-24.191,8.670787293,No,BERS,Polar - N. Pacific Epicontinental Province,-23.63904782,1.529449556,8.881174787
57.6,Somniosus pacificus,Shelf,67,219,-22.442,7.165624386,No,BERS,Polar - N. Pacific Epicontinental Province,-23.63904782,1.529449556,8.881174787
57.59,Centroscymnus crepidater,Slope,1000,81.5,-17.58322948,3.484892591,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.59,Centroscymnus crepidater,Slope,1000,84,-17.32409359,3.454774619,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.59,Centroscymnus crepidater,Slope,1000,39.5,-18.52,3.44,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.59,Deania calcea,Slope,1000,83,-17.11132077,3.272410707,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.59,Deania calcea,Slope,1000,86,-17.71600297,3.260988647,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.59,Deania calcea,Slope,1000,102,-17.63,3.2,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.59,Deania calcea,Slope,1000,77,-17.65,2.96,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Centroscymnus coelolepis,Slope,1800,87,-16.31,3.75,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Apristurus melanoasper,Slope,1800,38.5,-18.8,3.73,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Centroscymnus coelolepis,Slope,1800,106,-17.08,3.61,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Apristurus aphyodes,Slope,1800,50,-17.17,3.57,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Apristurus aphyodes,Slope,1800,45.5,-17.65348529,3.563601617,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Centroscymnus coelolepis,Slope,1800,109,-17.35,3.56,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Apristurus melanoasper,Slope,1800,40.5,-18.38818477,3.554423055,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Apristurus aphyodes,Slope,1800,40.5,-17.86,3.55,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Apristurus aphyodes,Slope,1800,42.5,-17.78062468,3.536806899,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Apristurus aphyodes,Slope,1800,52,-17.55,3.5,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Etmopterus princeps,Slope,1800,50.5,-17.86889967,3.484825792,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Apristurus aphyodes,Slope,1800,49.5,-17.63,3.45,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Centroscymnus coelolepis,Slope,1800,110,-17.05,3.45,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Etmopterus princeps,Slope,1800,52,-17.6346572,3.440022925,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Apristurus microps,Slope,1800,56,-17.8,3.42,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Apristurus sp,Slope,1800,NA,-18.52,3.42,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Etmopterus princeps,Slope,1800,47.5,-17.96858308,3.400316308,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Apristurus microps,Slope,1800,60.5,-17.84,3.4,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Etmopterus princeps,Slope,1800,50,-18.13,3.38,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Etmopterus princeps,Slope,1800,48.5,-18.37,3.38,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Apristurus aphyodes,Slope,1800,45,-17.93,3.35,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.587,Etmopterus princeps,Slope,1800,46,-18.42,3.31,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.572,Apristurus aphyodes,Slope,1500,48,-17.41,3.67,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.572,Apristurus aphyodes,Slope,1500,49.5,-17.82,3.49,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.572,Apristurus melanoasper,Slope,1500,59.5,-18.60100138,3.48493042,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.572,Apristurus laurussonii,Slope,1500,38.5,-18.32064262,3.462959158,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.572,Etmopterus princeps,Slope,1500,82,-17.77,3.45,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.572,Apristurus aphyodes,Slope,1500,45.5,-17.75,3.44,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.572,Apristurus melanoasper,Slope,1500,74,-18.12647433,3.436989346,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.572,Etmopterus princeps,Slope,1500,74.5,-17.82738016,3.382871481,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.572,Etmopterus princeps,Slope,1500,72,-17.46,3.38,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.572,Apristurus aphyodes,Slope,1500,50,-17.75,3.36,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.553,Galeus melastomus,Slope,500,57,-17.78154492,3.350891622,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.553,Etmopterus spinax,Slope,500,53.5,-18.03688908,3.320141695,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.553,Etmopterus spinax,Slope,500,51,-18.06,3.29,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.553,Galeus melastomus,Slope,500,65.5,-18.12,3.29,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.553,Galeus melastomus,Slope,500,57.5,-18.34,3.28,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.553,Etmopterus spinax,Slope,500,45.5,-18.09509652,3.265600935,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.553,Etmopterus spinax,Slope,500,40.5,-18.20921633,3.244277912,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.553,Galeus melastomus,Slope,500,69.5,-17.77,3.24,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.553,Galeus melastomus,Slope,500,65,-17.91013008,3.220367755,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.553,Etmopterus spinax,Slope,500,47.5,-17.86,3.18,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.553,Etmopterus spinax,Slope,500,55,-18.16223487,3.099747528,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.553,Galeus melastomus,Slope,500,64,-17.90250058,3.092533107,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.45,Somniosus pacificus,Shelf,67,135,-22.877,6.629055272,No,BERS,Polar - N. Pacific Epicontinental Province,-23.63904782,1.529449556,8.881174787
57.31,Centroscymnus coelolepis,Slope,1500,87,-15.26,3.89,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.31,Centroscymnus coelolepis,Slope,1500,74,-15.87,3.82,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.31,Centroscymnus coelolepis,Slope,1500,113,-17.54,3.82,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.31,Centroscymnus coelolepis,Slope,1500,113,-16.85,3.72,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.306,Centroscymnus coelolepis,Slope,1500,84,-16.80228882,3.525106199,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.306,Apristurus microps,Slope,1500,31.5,-18.17,3.43,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.306,Apristurus melanoasper,Slope,1500,63,-17.89,3.42,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.306,Apristurus microps,Slope,1500,50,-18.1693032,3.405715003,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.306,Apristurus aphyodes,Slope,1500,46,-18.74840526,3.372667341,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.306,Etmopterus princeps,Slope,1500,71,-18.05,3.36,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.28333,Somniosus pacificus,Shelf,53,130,-22.979,6.229933059,No,BERS,Polar - N. Pacific Epicontinental Province,-23.63904782,1.529449556,8.881174787
57.266,Deania calcea,Slope,1000,92,-18.07447375,3.276388387,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.266,Deania calcea,Slope,1000,80,-15.57,3.22,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.238,Apristurus aphyodes,Slope,1800,40.5,-18.38,3.5,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.238,Apristurus aphyodes,Slope,1800,42,-18.05,3.5,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.238,Apristurus microps,Slope,1800,53,-17.83939058,3.487021957,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.238,Etmopterus princeps,Slope,1800,53,-18.15556891,3.387679695,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.228,Centrophorus squamosus,Slope,1000,104.5,-15.81,3.54,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.228,Centrophorus squamosus,Slope,1000,96,-16.3787763,3.48313052,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.228,Deania calcea,Slope,1000,96,-16.34282317,3.378152226,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.228,Centrophorus squamosus,Slope,1000,101,-16.41,3.28,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.228,Centrophorus squamosus,Slope,1000,97,-16.72,3.26,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.228,Deania calcea,Slope,1000,67,-16.51,3.25,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
57.228,Centrophorus squamosus,Slope,1000,107,-16.45,3.12,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.88,Apristurus aphyodes,Slope,1500,50.1236049,-16.87,3.253,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.88,Apristurus manis,Slope,1500,57.57054501,-17.33,3.241,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.88,Apristurus manis,Slope,1500,79.48071298,-17.563,3.236,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.88,Apristurus manis,Slope,1500,74.24621402,-17.168,3.231,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.88,Apristurus aphyodes,Slope,1500,36.83191834,-16.747,3.23,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.88,Apristurus aphyodes,Slope,1500,46.14623229,-16.64,3.229,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.88,Apristurus aphyodes,Slope,1500,38.52838377,-16.719,3.221,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.88,Apristurus manis,Slope,1500,66.51118164,-17.566,3.211,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.88,Apristurus aphyodes,Slope,1500,46.14623229,-16.868,3.14,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.841,Centroscymnus crepidater,Slope,750,87.3,-16.79,3.307,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.841,Centroscymnus crepidater,Slope,750,85,-16.67,3.298,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.841,Centroscymnus crepidater,Slope,750,79.4,-17,3.263,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.81667,Somniosus pacificus,Shelf,63,190,-23.09,9.294972582,No,BERS,Polar - N. Pacific Epicontinental Province,-23.63904782,1.529449556,8.881174787
56.806,Centroscymnus coelolepis,Slope,1800,70,-15.89,3.83,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.806,Centroscymnus coelolepis,Slope,1800,80,-16.31,3.71,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.806,Centroscymnus coelolepis,Slope,1800,99,-17.01,3.71,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.788,Centroscymnus crepidater,Slope,1000,72.9,-17.05,3.363,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.788,Centroscymnus crepidater,Slope,1000,81.3,-16.98,3.338,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.788,Centroscymnus crepidater,Slope,1000,59.6,-17.26,3.295,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.788,Centroscymnus crepidater,Slope,1000,60.5,-17.04,3.282,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.779,Centroscyllium fabricii,Slope,1500,39.5,-17.93,3.58,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.779,Etmopterus princeps,Slope,1500,41,-18.25585954,3.434094693,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.779,Centroscyllium fabricii,Slope,1500,35,-17.98,3.38,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.779,Centroscyllium fabricii,Slope,1500,39.5,-18.62,3.36,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.779,Etmopterus princeps,Slope,1500,42.5,-18.18,3.35,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.779,Apristurus manis,Slope,1500,92,-18.71,3.27,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.779,Apristurus manis,Slope,1500,80,-18.75101764,3.19863994,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.773,Deania calcea,Slope,1000,88,-16.45,3.85,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.773,Deania calcea,Slope,1000,82,-15.85,3.77,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.773,Deania calcea,Slope,1000,86,-17.52,3.74,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.773,Deania calcea,Slope,1000,61,-16.57,3.71,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.773,Deania calcea,Slope,1000,86,-17.84,3.67,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.76,Centroscymnus crepidater,Slope,1500,88.1,-16.728,3.262,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.76,Centroscymnus crepidater,Slope,1500,83.3,-16.53,3.258,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.76,Centroscymnus crepidater,Slope,1500,81.5,-16.68,3.254,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
56.76,Centroscymnus crepidater,Slope,1500,80.8,-16.976,3.239,Water Rinse,NECS,Coastal - NE Atlantic Shelves Province,-21.92491079,1.45680926,8.150564323
